edition_id,selection_id,territory,celebration_id,date_rule,reading_set_kind,sunday_cycle,weekday_cycle,lectionary_number,reference_normalized,response_text,stanzas_text,source_url,source_edition,raw_sha256,normalized_sha256,display_priority
local_nabre,ps116_12_13_14_15_18_19,WORLD,,,generic,,,,"ps116:12-13,14-15,18-19","To you, Lord, I will offer a sacrifice of praise.","How can I repay the LORD for all the great good done for me? I will raise the cup of salvation and call on the name of the LORD.

I will pay my vows to the LORD in the presence of all his people. Dear in the eyes of the LORD is the death of his devoted.

I will pay my vows to the LORD in the presence of all his people, Hallelujah!",repo://assets/nabre.db,,9fbfc3769707c6ac5346a0efed7c25ddef6f384b85f6fb8293de7c9a8198b3d0,471e461b13b7cb1576005368337b48d1bf188477362b430438d50a09ca3e0869,100
local_nabre,ps116_12_13_14_17_18_19,WORLD,,,generic,,,,"ps116:12-13,14+17,18-19","To you, Lord, I will offer a sacrifice of praise.","How can I repay the LORD for all the great good done for me? I will raise the cup of salvation and call on the name of the LORD.

I will pay my vows to the LORD in the presence of all his people. I will offer a sacrifice of praise and call on the name of the LORD.

I will pay my vows to the LORD in the presence of all his people, Hallelujah!",repo://assets/nabre.db,,769ab31b07346de48c2f7e49eabdf3bba19bb7ad0ef8d24c232dad46ec9fa27b,59cb97e7730b550beaebeafde52cdba63021ce84534d4594e90ad891c5af5ea6,100
local_nabre,ps116_12_13_15_16_17_18,WORLD,,,generic,,,,"ps116:12-13,15-16,17-18","(13) I will take the cup of salvation, and call on the name of the Lord.","How can I repay the LORD for all the great good done for me? I will raise the cup of salvation and call on the name of the LORD.

Dear in the eyes of the LORD is the death of his devoted. LORD, I am your servant, your servant, the child of your maidservant; you have loosed my bonds.

I will offer a sacrifice of praise and call on the name of the LORD. I will pay my vows to the LORD in the presence of all his people,",repo://assets/nabre.db,,be490a52697d051d30fb7a22eb64d97d164b1a4b59b3c78206f12abfb86a296f,ec8b93577aa290d3f3b5ba63ca75a4596b965d3fe3ce2a5f0f2a73324d50c9bc,100
local_nabre,ps116_12_13_15_16bc_17_18,WORLD,,,generic,,,,"ps116:12-13,15-16bc,17-18",The blessing cup that we bless is a communion with the blood of Christ.,"How can I repay the LORD for all the great good done for me? I will raise the cup of salvation and call on the name of the LORD.

Dear in the eyes of the LORD is the death of his devoted. LORD, I am your servant, your servant, the child of your maidservant; you have loosed my bonds.

I will offer a sacrifice of praise and call on the name of the LORD. I will pay my vows to the LORD in the presence of all his people,",repo://assets/nabre.db,,3e8f49350f536777fba6be0b8b9b71ca78f1bfb2d813266b96d78f133a6f50d4,0d7df53f48b36f4593832ccfb88080d7bb196e78616f1a9c055e736e0bb2f56d,100
local_nabre,ps116_12_13_17_18,WORLD,,,generic,,,,"ps116:12-13,17-18","To you, Lord, I will offer a sacrifice of praise.","How can I repay the LORD for all the great good done for me? I will raise the cup of salvation and call on the name of the LORD.

I will offer a sacrifice of praise and call on the name of the LORD. I will pay my vows to the LORD in the presence of all his people,",repo://assets/nabre.db,,4a9ef2498d842522e7d5d5c839c4c1923cdd6d0ddd23eb99439f703c9b428a34,7df4f4c3c145399e3edf8473fab133221fd0864047c5956d0030533bbc18561f,100
local_nabre,ps116_1_2_3_4_5_6_8_9,WORLD,,,generic,,,,"ps116:1-2,3-4,5-6,8-9","(9) I will walk before the Lord, in the land of the living.","Psalm 116 Thanksgiving to God Who Saves from Death I - I love the LORD, who listened to my voice in supplication, Who turned an ear to me on the day I called.

I was caught by the cords of death; the snares of Sheol had seized me; I felt agony and dread. Then I called on the name of the LORD, “O LORD, save my life!”

Gracious is the LORD and righteous; yes, our God is merciful. The LORD protects the simple; I was helpless, but he saved me.

For my soul has been freed from death, my eyes from tears, my feet from stumbling. I shall walk before the LORD in the land of the living.",repo://assets/nabre.db,,f57897bf5f5401470b37006d1080160566ee0b4d236ef6e53002305560921b76,f03305b9fbf737207e5164a957208ffa201edd7caa20b5e0f12b71639bb8a1cf,100
local_nabre,ps117_1_2,WORLD,,,generic,,,,"ps117:1,2",(Mark 16:15) Go out to all the world and tell the good news.,"Psalm 117 The Nations Called to Praise - Praise the LORD, all you nations! Extol him, all you peoples!

Hallelujah!",repo://assets/nabre.db,,0f9b8880aef2e1399d9079c48ed9e46800c248cf3f28bf90741a3d84b00b2605,cfbc9b2e127a02711672d885dcda3c07232b3d4d9961787e96e304b96f701da9,100
local_nabre,ps118_1_14_15_16ab_18_19_21,WORLD,,,generic,,,,"ps118:1+14-15,16ab-18,19-21","I praise you, Lord, for you have answered me.","Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever. The LORD, my strength and might, has become my savior. The joyful shout of deliverance is heard in the tents of the righteous: “The LORD’s right hand works valiantly;

the LORD’s right hand is raised; the LORD’s right hand works valiantly.” I shall not die but live and declare the deeds of the LORD. The LORD chastised me harshly, but did not hand me over to death.

V - Open the gates of righteousness; I will enter and thank the LORD. This is the LORD’s own gate, through it the righteous enter. I thank you for you answered me; you have been my savior.",repo://assets/nabre.db,,844382dfaa55b1336f389e246c286f05334ae1fd54dce5f5a74a4cb6dae65fda,7aa5bf2cf1cd99a11cd25ff273ec589465267c928f918c1785faebc49aad59c6,100
local_nabre,ps118_1_14_15ab_16_18_19_21,WORLD,,,generic,,,,"ps118:1,14-15ab,16-18,19-21","I will give thanks to you, Lord, for you have answered me.","Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever.

The LORD, my strength and might, has become my savior. The joyful shout of deliverance is heard in the tents of the righteous: “The LORD’s right hand works valiantly;

the LORD’s right hand is raised; the LORD’s right hand works valiantly.” I shall not die but live and declare the deeds of the LORD. The LORD chastised me harshly, but did not hand me over to death.

V - Open the gates of righteousness; I will enter and thank the LORD. This is the LORD’s own gate, through it the righteous enter. I thank you for you answered me; you have been my savior.",repo://assets/nabre.db,,c4f450113c3529da115df35d4b86f625e31c24d9187792e523337855f6ef65b4,1c04e29d358b28a0c76853596de553dc2876e9dc1f9258a100181e690bb2f31f,100
local_nabre,ps118_1_2_15c_17_22_23,WORLD,,,generic,,,,"ps118:1-2,15c-17,22-23",Alleluia. Alleluia. Alleluia.,"Psalm 118 Hymn of Thanksgiving I - Give thanks to the LORD, for he is good, his mercy endures forever. Let Israel say: his mercy endures forever.

The joyful shout of deliverance is heard in the tents of the righteous: “The LORD’s right hand works valiantly; the LORD’s right hand is raised; the LORD’s right hand works valiantly.” I shall not die but live and declare the deeds of the LORD.

The stone the builders rejected has become the cornerstone. By the LORD has this been done; it is wonderful in our eyes.",repo://assets/nabre.db,,5f4b94ccee647fe40a188138c1c8b0d8d2368b8f333534a0600236aab560d181,03fc691a8757ae70eee1860dcf7f951c8982cb864ea3a07450713c316519ac10,100
