Season,Week,Day,Weekday Cycle,Sunday Cycle,Full Reference,Refrain Text,Acclamation Ref,Acclamation Text,Lectionary Number
Ordinary Time,6,Monday,II,,"Psalm 50.1+8, 16bc-17, 20-21 (R.14a)",Offer to God a sacrifice of praise.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me. MONDAY 931",335
Ordinary Time,6,Tuesday,II,,"Psalm 29.1a+2, 3ac+4, 3b+9b-10 (R.11b)",The Lord will bless his people with peace.,John 14.23,"All who love me, will keep my words, and my Father will love them, and we will come to them.",336
Ordinary Time,6,Wednesday,II,,"Psalm 116.12-13, 14-15, 18-19 (R.17)","To you, Lord, I will offer a sacrifice of praise.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",337
Ordinary Time,6,Thursday,II,,"Psalm 102.15-17, 18-20, 28+21-22 (R.19)",From heaven the Lord looks down on the earth.,"John 6.63b, 68b","Your words, Lord, are spirit and life; you have the words of everlasting life. 938 SIXTH WEEK IN ORDINARY TIME – YEAR I",338
Ordinary Time,6,Friday,II,,"Psalm 33.10-11, 12-13, 14-15 (R.12)",Happy the people the Lord has chosen to be his own.,John 15.15b,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me.",339
Ordinary Time,6,Saturday,II,,"Psalm 145.2-3, 4-5, 10-11 (R. see 1)","I will praise your name for ever, Lord.",See Mark 9.6,"The heavens were opened and the Father’s voice was heard: This is my beloved Son, hear him. 942 SIXTH WEEK IN ORDINARY TIME – YEAR I",340
Ordinary Time,7,Monday,II,,"Psalm 93.1ab, 1c-2, 4c-5 (R.1a)++","The Lord is king, he is robed in majesty.",2 Timothy 1.10b,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,341
Ordinary Time,7,Tuesday,II,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R. see 5)","Commit your life to the Lord, and the Lord will help you.",Galatians 6.14,"My only glory is the cross of our Lord Jesus Christ, which crucifies the world to me and me to the world.",342
Ordinary Time,7,Wednesday,II,,"Psalm 119.165+168, 171-172, 174-175 (R.165a)","Those who love your law have great peace, O Lord.++",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",343
Ordinary Time,7,Thursday,II,,"Psalm 1.1-2, 3, 4+6 (R.40.5a)",Happy are they who hope in the Lord.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",344
Ordinary Time,7,Friday,II,,"Psalm 119.12+16, 18+27, 34-35 (R.35a)","Guide me, Lord, in the way of your commands.",John 17.17,"Your word, O Lord, is truth; make us holy in the truth.",345
Ordinary Time,7,Saturday,II,,"Psalm 103.13-14, 15-16, 17-18 (R. see 17)",The Lord’s kindness is everlasting to those who fear him.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",346
Ordinary Time,8,Monday,II,,"Psalm 32.1-2, 5, 6, 7 (R.11a)",Let the just exult and rejoice in the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",347
Ordinary Time,8,Tuesday,II,,"Psalm 50.4-5, 7-8, 14+23 (R.23b)",To the upright I will show the saving power of God.,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",348
Ordinary Time,8,Wednesday,II,,"Psalm 79.8, 9, 11, 13 (R. Sir 36.1)","O Lord, look on us with mercy.",Mark 10.45,"The Son of Man came to serve, and to give his life as a ransom for all.",349
Ordinary Time,8,Thursday,II,,"Psalm 33.2-3, 4-5, 6-7, 8-9 (R.6a)",By the word of the Lord the heavens were made.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",350
Ordinary Time,8,Friday,II,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",351
Ordinary Time,8,Saturday,II,,"Psalm 19.7, 8, 9, 10 (R.8a)",The precepts of the Lord give joy to the heart.,,"Colossians 3.16a, 17c Give thanks to God our Father through Jesus Christ our Lord, and may the fullness of his message live within you. 970 EIGHTH WEEK IN ORDINARY TIME – YEAR I",352
Ordinary Time,9,Monday,II,,"Psalm 112.1-2, 3-4, 5-6 (R.1a)",Happy are those who fear the Lord.,Revelation 1.5ab,"Jesus Christ, you are the faithful witness, firstborn from the dead; you have loved us and washed away our sins in your blood. MONDAY 973",353
Ordinary Time,9,Tuesday,II,,"Psalm 112.1-2, 7bc-8, 9 (see 7c)","The hearts of the just are secure, trusting in the Lord.",See Ephesians 1.17-18,"May the Father of our Lord Jesus Christ enlighten the eyes of our heart, that we might see how great is the hope to which we are called.",354
Ordinary Time,9,Wednesday,II,,"Psalm 25.2-3, 4-5ab, 6-7bc, 8-9 (R.1)","To you, O Lord, I lift my soul.","John 11.25, 26","I am the resurrection and the life, says the Lord; whoever believes in me will not die for ever. WEDNESDAY 979",355
Ordinary Time,9,Thursday,II,,"Psalm 128.1-2, 3, 4-5 (R. see 1a)",Happy are those who fear the Lord.,See 2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel.,356
Ordinary Time,9,Friday,II,,"Psalm 146.1-2ab, 6-7, 8-9ab, 9cd-10 (R.2b)","Praise the Lord, my soul!",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them. 986 NINTH WEEK IN ORDINARY TIME – YEAR I",357
Ordinary Time,9,Monday,II,,"Psalm 34.1-2, 3-4, 5-6, 7-8 (R.8a)",Taste and see the goodness of the Lord.,Matthew 5.12a,Rejoice and be glad: your reward will be great in heaven.,359
Ordinary Time,9,Tuesday,II,,"Psalm 119.129-130, 131-132, 133+135 (R.135a)","Lord, let your face shine on me.",Matthew 5.16,"Let your light shine before all, that they may see your good works and glorify your Father.",360
Ordinary Time,9,Wednesday,II,,"Psalm 99.5, 6, 7, 8, 9 (R. see 9c)",Holy is the Lord our God.,"Psalm 25.4c, 5a","Teach me your paths, my God, and lead me in your truth.",361
Ordinary Time,9,Thursday,II,,"Psalm 85.8ab-9, 10-11, 12-13 (R. see 9b)",The glory of the Lord will dwell in our land.,John 13.34,I give you a new commandment: love one another as I have loved you.,362
Ordinary Time,9,Friday,II,,"Psalm 116.10-11, 15-16, 17-18 (R.17a)","To you, Lord, I will offer a sacrifice of praise.",Philippians 2.15-16,Shine on the world like bright stars; you are offering it the word of life. 1000 TENTH WEEK IN ORDINARY TIME – YEAR I,363
Ordinary Time,9,Saturday,II,,"Psalm 103.1-2, 3-4, 8-9, 11-12 (R.8a)",The Lord is kind and merciful.,"Psalm 119.36a, 29b","Turn my heart to do your will; teach me your law, O God.",364
Ordinary Time,9,Monday,II,,"Psalm 98.1, 2-3ab, 3cd-4 (R.2a)",The Lord has made known his salvation.,Psalm 119.105,Your word is a lamp for my feet and a light on my path.,365
Ordinary Time,9,Tuesday,II,,"Psalm 146.1b-2, 5-6, 7, 8-9 (R.1b)","Praise the Lord, my soul!",John 13.34,I give you a new commandment: love one another as I have loved you.,366
Ordinary Time,9,Wednesday,II,,"Psalm 112.1-2, 3-4, 9 (R.1a)",Happy are those who fear the Lord.,John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",367
Ordinary Time,9,Thursday,II,,"Psalm 111.1-2, 3-4, 7-8 (R.7a)","Your works, O Lord, are justice and truth.",Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father. THURSDAY 1011",368
Ordinary Time,9,Friday,II,,"Psalm 34.1-2, 3-4, 5-6 (R. see 17b)",From all their afflictions God will deliver the just.,Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs!,369
Ordinary Time,9,Saturday,II,,"Psalm 34.7-8, 9-10, 11-12 (R.8a)",Taste and see the goodness of the Lord.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",370
Ordinary Time,9,Monday,II,,"Psalm 33.12-13, 18-19, 20+22 (R.12b)",Happy the people the Lord has chosen to be his own.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,371
Ordinary Time,9,Tuesday,II,,"Psalm 15.2-3ab, 3cd-4ab, 5 (R.1b)",The just will live in the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life. TUESDAY 1021",372
Ordinary Time,9,Wednesday,II,,"Psalm 105.1-2, 3-4, 6-7, 8-9 (R.8a)",The Lord remembers his covenant for ever.,"John 15.4, 5b","Live in me and let me live in you, says the Lord; my branches bear much fruit.",373
Ordinary Time,9,Thursday,II,,"Psalm 106.1-2, 3-4a, 4b-5 (R.1a)","Give thanks, for the Lord is good.",John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",374
Ordinary Time,9,Friday,II,,"Psalm 128.1-2, 3, 4-5 (R.4)",See how the Lord blesses those who fear him.,Matthew 8.17,"Christ bore our sickness, and endured our suffering.",375
Ordinary Time,9,Monday,II,,"Psalm 103.1-2, 3-4, 8-9, 10-11 (R.8a)",The Lord is kind and merciful.,Psalm 95.8,If today you hear God’s voice harden not your hearts.,377
Ordinary Time,9,Tuesday,II,,"Psalm 26.2-3, 9-10, 11-12 (R.3a)","O Lord, your kindness is before my eyes.",Psalm 130.5,"I hope in the Lord, I trust in his word. 1038 THIRTEENTH WEEK IN ORDINARY TIME – YEAR I",378
Ordinary Time,9,Wednesday,II,,"Psalm 34.6-7, 9-10, 11-12 (R.6a)",The Lord hears the cry of the poor.,James 1.18,"The Father gave us birth by his message of truth, that we might be as the firstfruits of his creation.",379
Ordinary Time,9,Thursday,II,,"Psalm 116.1-2, 3-4, 5-6, 8-9 (R.9a)","I will walk in the presence of the Lord, in the land of the living.",2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; the good news of reconciliation he has entrusted to us.",380
Ordinary Time,9,Friday,II,,"Psalm 106.1b-2, 3-4a, 4b-5 (R.1b)","Give thanks, for the Lord is good.",Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",381
Ordinary Time,9,Saturday,II,,"Psalm 135.1-2, 3-4, 5-6 (R.3a)",Praise the Lord for he is good!,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",382
Ordinary Time,9,Monday,II,,"Psalm 91.1-2, 3-4, 14-15ab (R. see 2b)","In you, my God, I place my trust.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel. 1052 FOURTEENTH WEEK IN ORDINARY TIME – YEAR I,383
Ordinary Time,9,Tuesday,II,,"Psalm 17.1, 2-3, 6-7, 8+15 (R.15a)","In my justice, I shall see your face, O Lord.",John 10.14,"I am the good shepherd, says the Lord; I know my sheep, and mine know me.",384
Ordinary Time,9,Wednesday,II,,"Psalm 33.2-3, 10-11, 18-19 (R.22)","Lord, let your mercy be upon us, as we place our trust in you.",Mark 1.15,"The kingdom of God is near, repent and believe the good news! WEDNESDAY 1057",385
Ordinary Time,9,Thursday,II,,"Psalm 105.16-17, 18-19, 20-21 (R.5a)",Remember the marvels the Lord has done.,Mark 1.15,"The kingdom of God is near, repent and believe the good news!",386
Ordinary Time,9,Friday,II,,"Psalm 37.3-4, 18-19, 27-28, 39-40 (R.39a)",The salvation of the just comes from the Lord.,John 13.13a; 14.26b,"When the Spirit of truth comes, he will teach you all truth and bring to your mind all I have told you.",387
Ordinary Time,9,Saturday,II,,"Psalm 105.1-2, 3-4, 6-7 (R. see Ps 69.33)",Turn to the Lord in your need and you will live.,1 Peter 4.14,"If you are insulted for the name of Christ, blessed are you, for the Spirit of God rests on you.",388
Ordinary Time,9,Monday,II,,"Psalm 124.1-3, 4-6, 7-8 (R.8a)",Our help is in the name of the Lord.,Matthew 5.10,Blessed are they who suffer persecution for justice’s sake; for the kingdom of heaven is theirs.,389
Ordinary Time,9,Tuesday,II,,"Psalm 69.2, 13, 29-30, 32-33 (R. see 32)","Turn to the Lord in your need, and you will live.",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",390
Ordinary Time,9,Wednesday,II,,"Psalm 103.1-2, 3-4, 6-7 (R.8a)",The Lord is kind and merciful.,Matthew 11.25,"Blessed are you Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom. GO S P E L WEDNESDAY 1073 Matthew 11.25-27",391
Ordinary Time,9,Thursday,II,,"Psalm 105.1+5, 8-9, 24-25, 26-27 (R.8a)",The Lord remembers his covenant for ever.,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",392
Ordinary Time,9,Friday,II,,"Psalm 116.12-13, 15-16, 17-18 (R.13)","I will take the cup of salvation, and call on the name of the Lord.",John 10.17,"My sheep listen to my voice, says the Lord; I know them, and they follow me. 1078 FIFTEENTH WEEK IN ORDINARY TIME – YEAR I",393
Ordinary Time,9,Saturday,II,,"Psalm 136.1+23-24, 10-12, 13-15",God’s love is everlasting.,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us. 1080 FIFTEENTH WEEK IN ORDINARY TIME – YEAR I",394
Ordinary Time,9,Wednesday,II,,"Psalm 78.18-19, 23-24, 25-26, 27-28 (R.24b)",The Lord gave them bread from heaven.,Matthew 13.1-9,"The seed is the word of God, Christ is the sower; all who come to him will live for ever. 1088 SIXTEENTH WEEK IN ORDINARY TIME – YEAR I",397
Ordinary Time,9,Friday,II,,"Psalm 19.7, 8, 9, 10 (R. Jn 6.68c)","Lord, you have the words of everlasting life.",Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance. FRIDAY 1093,399
Ordinary Time,9,Saturday,II,,"Psalm 50.1-2, 5-6, 14-15 (R.14a)",Offer to God a sacrifice of praise.,James 1.21,Receive and submit to the word planted in you; it can save your souls.,400
Ordinary Time,9,Monday,II,,"Psalm 106.19-20, 21-22, 23 (R.4a or 1a)","In your love, remember us, Lord.++",James 1.18,"The Father gave us birth by his message of truth, that we might be as the first fruits of his creation.",401
Ordinary Time,9,Tuesday,II,,"Psalm 103.6-7, 8-9, 10-11, 12-13 (R.8a)",The Lord is kind and merciful.,,"The seed is the word of God, Christ is the sower; all who come to him will live for ever.",402
Ordinary Time,9,Wednesday,II,,"Psalm 99.5, 6, 7, 9 (R. see 9c)",Holy is the Lord our God.,John 15.15,"I call you my friends, says the Lord, for I have made known to you all that the Father has told me.",403
Ordinary Time,9,Thursday,II,,"Psalm 84.2, 3, 4-5a+7, 10 (R.1)","How lovely is your dwelling place, Lord, mighty God!",Acts 16.14,"Open our hearts, O Lord, to listen to the words of your Son.",404
Ordinary Time,9,Friday,II,,"Psalm 81.2-3, 4-5, 9-10 (R.1a)",Sing with joy to God our help.,1 Peter 1.25,"The word of the Lord stands for ever; it is the word given to you, the good news.",405
Ordinary Time,9,Saturday,II,,"Psalm 67.1-2, 3a+4, 6-7 (R.3)","O God, let all the nations praise you!",Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,406
Ordinary Time,9,Monday,II,,"Psalm 81.11-12, 13-14, 15-16 (R.1a)",Sing with joy to God our help.,John 1.49,"Master, you are the Son of God, you are the king of Israel.",407
Ordinary Time,9,Tuesday,II,,"Psalm 51.1-2, 3-4, 10-11 (R. see 3)","Be merciful, O Lord, for we have sinned.",John 1.49,"Master, you are the Son of God, you are the king of Israel.",408
Ordinary Time,9,Wednesday,II,,"Psalm 106.6-7, 13-14, 21-22, 23 (R.4a)","In your love, remember us, Lord.++",Luke 7.16,A great prophet has appeared among us; God has visited his people. 1122 EIGHTEENTH WEEK IN ORDINARY TIME – YEAR I,409
Ordinary Time,9,Thursday,II,,"Psalm 95.1-2, 6-7ab, 7c-9 (R.8)","If today you hear God’s voice, harden not your hearts.",Matthew 16.18,"You are Peter, the rock on which I will build my Church; the gates of hell will not hold against it.",410
Ordinary Time,9,Friday,II,,"Psalm 77.11-12, 13-14, 15+20 (R.11)",I remember the deeds of the Lord.,Matthew 5.10,Blessed are they who suffer persecution for justice’ sake; the kingdom of heaven is theirs.,411
Ordinary Time,9,Saturday,II,,"Psalm 18.1-2, 3+6b, 46+50 (R.1)++","I love you, Lord, my strength.",2 Timothy 1.10,Our Saviour Jesus Christ has done away with death and brought us life through the gospel. SATURDAY 1129,412
Ordinary Time,9,Monday,II,,"Psalm 147.12-13, 14-15, 19-20 (R.12a)","Praise the Lord, Jerusalem.",2 Thessalonians 2.14,"God has called us with the gospel, to share in the glory of our Lord Jesus Christ.",413
Ordinary Time,9,Wednesday,II,,"Psalm 66.1-3a, 5+8, 16-17 (R. see 20a and 9a)",Blessed be God who filled my soul with life!,2 Corinthians 5.19,"God was in Christ, to reconcile the world to himself; and the good news of reconciliation he has entrusted to us.",415
Ordinary Time,9,Thursday,II,,"Psalm 114.1-2, 3-4, 5-6",Alleluia! (or two or three times),Psalm 119.135,"Let your face shine on your servant, and teach me your laws. THURSDAY 1139",416
Ordinary Time,9,Friday,II,,"Psalm 136.1-3, 16-18, 21-22+24",God’s love is everlasting.,1 Thessalonians 2.13,"Receive this message not as human words, but as truly the word of God.",417
Ordinary Time,9,Saturday,II,,"Psalm 16.1-2a+5, 7-8, 9a+11 (R. see 5a)++","You are my inheritance, O Lord.",Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",418
Ordinary Time,9,Monday,II,,"Psalm 106.4+5b, 6+35, 36-37, 39-40, 43-44 (R.4a)++","In your love, remember us, Lord.++",Matthew 5.3,Blessed are the poor in spirit; the kingdom of heaven is theirs! 1148 TWENTIETH WEEK IN ORDINARY TIME – YEAR I,419
Ordinary Time,9,Tuesday,II,,"Psalm 85.8, 10-11, 12-13 (R.8b)",The Lord speaks of peace to his people.,2 Corinthians 8.9,"Jesus Christ was rich but he became poor, to make you rich out of his poverty.",420
Ordinary Time,9,Wednesday,II,,"Psalm 21.1-2, 3-4, 5-6 (R.1a)","Lord, your strength gives joy to the king.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,421
Ordinary Time,9,Thursday,II,,"Psalm 40.4, 6-7a, 7b-8, 9 (R. see 7a and 9a)","Here am I, Lord;",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",422
Ordinary Time,9,Friday,II,,"Psalm 146.5-6, 7, 8-9a, 9bc-10 (R.1b)","Praise the Lord, my soul!","Psalm 25.4b, 5a","Teach me your paths, my God, and lead me in your truth.",423
Ordinary Time,9,Saturday,II,,"Psalm 128.1-2, 3, 4-5 (R.4)",See how the Lord blesses those who fear him.,"Matthew 23.9b, 10b","You have one Father, your Father in heaven; you have one teacher, the Lord Jesus Christ. 1162 TWENTIETH WEEK IN ORDINARY TIME – YEAR I",424
Ordinary Time,1,Monday,II,,"Psalm 149.1-2, 3-4, 5, 6a+9b (R.4a)",The Lord takes delight in his people.,John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",425
Ordinary Time,1,Tuesday,II,,"Psalm 139.1-2, 3-4, 5-6 (R.1)","You have searched me and you know me, Lord.",Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our hearts.,426
Ordinary Time,1,Wednesday,II,,"Psalm 139.7-8, 9-10, 11-12 (R. see 1)","You have searched me and you know me, Lord.",1 John 2.5,"Whoever keeps the word of Christ, grows perfect in the love of God.",427
Ordinary Time,1,Thursday,II,,"Psalm 90.3-4, 12-13, 14+17 (R.14)","Fill us with your love, O Lord, and we will sing for joy!","Matthew 24.42a, 44",Be watchful and ready: you know not when the Son of Man is coming.,428
Ordinary Time,1,Friday,II,,"Psalm 97.1+2b, 5-6, 10, 11-12 (R.12a)",Let the just rejoice in the Lord.,Luke 21.36,"Be watchful, pray constantly, that you may be worthy to stand before the Son of Man.",429
Ordinary Time,1,Saturday,II,,"Psalm 98.1, 7-8, 9 (R. see 9)",The Lord comes to rule the earth with justice.,John 13.34,I give you a new commandment: love one another as I have loved you.,430
Ordinary Time,1,Monday,II,,"Psalm 96.1+3, 4-5, 11-12, 13 (R.13b)",The Lord comes to judge the earth.,Luke 4.18,The Spirit of the Lord now upon me has sent me to bring good news to the poor.,431
Ordinary Time,2,Tuesday,II,,"Psalm 27.1, 4, 13-14 (R.13)",I believe that I shall see the good things of the Lord in the land of the living.,Luke 7.16,A great prophet has appeared among us; God has visited his people.,432
Ordinary Time,2,Wednesday,II,,"Psalm 52.8, 9 (R.8b)",I trust in the kindness of God for ever.,Luke 4.18,The Lord sent me to bring good news to the poor and freedom to prisoners.,433
Ordinary Time,2,Thursday,II,,"Psalm 98.2-3ab, 3cd-4, 5-6 (R.2a)",The Lord has made known his salvation.,Matthew 4.19,"Come follow me, says the Lord, and I will make you fishers of my people.",434
Ordinary Time,2,Friday,II,,"Psalm 100.1-2, 3, 4, 5 (R.2c)",Come with joy into the presence of the Lord.,John 8.12,"I am the light of the world, says the Lord; whoever follows me will have the light of life.",435
Ordinary Time,2,Saturday,II,,"Psalm 54.1-2, 4+6",The Lord God is my help.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me. 1188 TWENTY-SECOND WEEK IN ORDINARY TIME – YEAR I",436
Ordinary Time,3,Monday,II,,"Psalm 62.5-6, 7b-8 (R.7a)",In God is my safety and my glory.,John 10.27,"My sheep listen to my voice, says the Lord; I know them and they follow me.",437
Ordinary Time,3,Tuesday,II,,"Psalm 145.1-2, 8-9, 10-11 (R.9)",The Lord is compassionate to all creatures.,John 15.16,"I have chosen you from the world, says the Lord, to go and bear fruit that will last.",438
Ordinary Time,3,Wednesday,II,,"Psalm 145.2-3, 10-11, 12-13ab (R. see 9)",The Lord is compassionate to all creatures.,Luke 6.23ab,Rejoice and be glad; your reward will be great in heaven.,439
Ordinary Time,3,Thursday,II,,"Psalm 150.1-2, 3-4, 5-6 (R.6)",Let everything that breathes praise the Lord.,1 John 4.12,"If we love one another, God will live in us in perfect love.",440
Ordinary Time,3,Friday,II,,"Psalm 16.1-2a+5, 7-8, 11 (R. see 5a)","You are my inheritance, O Lord.",John 17.17ba,"Your word, O Lord, is truth; make us holy in the truth.",441
Ordinary Time,3,Saturday,II,,"Psalm 113.1-2, 3-4, 5a+6-7 (R. see 2)",Blessed be the name of the Lord for ever.,John 14.23,"All who love me will keep my words, and my Father will love them, and we will come to them.",442
Ordinary Time,3,Monday,II,,"Psalm 28.2, 7, 8-9 (R.6)",Blest be the Lord for he has heard my prayer.,John 3.16,"God loved the world so much, he gave his only Son, that all who believe in him might have eternal life.",443
Ordinary Time,4,Tuesday,II,,"Psalm 101.1-2ab, 2cd-3ab, 5, 6 (R.2b)",I will walk with blameless heart.,Luke 7.16,"A great prophet has appeared among us, God has visited his people.",444
Ordinary Time,4,Wednesday,II,,"Psalm 111.1-2, 3-4, 5-6 (R.2a)",How great are the works of the Lord!,"John 6.63c, 68c","Your words, Lord, are spirit and life, you have the words of everlasting life.",445
Ordinary Time,4,Thursday,II,,"Psalm 111.7-8, 9, 10 (R.2a)",How great are the works of the Lord!,Matthew 11.28,"Come to me, all you that labour and are burdened, and I will give you rest, says the Lord.",446
Ordinary Time,4,Friday,II,,"Psalm 49.5-6, 7-9, 16-17, 18-19 (R. see Mt 5.3)",Blessed are the poor in spirit; the kingdom of heaven is theirs!,See Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",447
Ordinary Time,4,Saturday,II,,"Psalm 100.1-2, 3, 4, 5 (R.2c)",Come with joy into the presence of the Lord.,See Luke 8.15,Blessed are they who have kept the word with a generous heart and yield a harvest through perseverance.,448
Ordinary Time,4,Monday,II,,"Psalm 126.1-2ab, 2cd-3, 4-5, 6 (R.3a)",The Lord has done great things for us.,Matthew 5.16,"Let your light shine before all, that they may see your good works and glorify your Father.",449
Ordinary Time,5,Tuesday,II,,"Psalm 122.1-2, 3-4a, 4b-5 (R. see 1)",Let us go rejoicing to the house of the Lord.,Luke 11.28,Blessed are they who hear the word of God and keep it. 1218 TWENTY-FIFTH WEEK IN ORDINARY TIME – YEAR I,450
Ordinary Time,5,Thursday,II,,"Psalm 149.1-2, 3-4, 5-6a+9b (R.4a)",The Lord takes delight in his people.,John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",452
Ordinary Time,5,Friday,II,,"Psalm 43.1, 2, 3, 4 (R. see 5bc)","Hope in God, I will praise him, my saviour and my God.",Mark 10.45,The Son of Man came to serve and to give his life as a ransom for all.,453
Ordinary Time,5,Monday,II,,"Psalm 102.15-17, 18-20, 28+21-22 (R.16)","The Lord will build up Zion again, and appear in all his glory.",Mark 10.45,The Son of Man came to serve and to give his life as a ransom for all.,455
Ordinary Time,6,Tuesday,II,,"Psalm 87.1-3, 4-5, 6-7 (R. Zech 8.23)",God is with us.,Mark 10.45,The Son of Man came to serve and to give his life as a ransom for all.,456
Ordinary Time,6,Wednesday,II,,"Psalm 137.1-2, 3, 4-5, 6 (R.6ab)","Let my tongue be silenced, if I ever forget you!",Philippians 3.8-9,I count all things worthless but this: to gain Jesus Christ and to be found in him.,457
Ordinary Time,6,Thursday,II,,"Psalm 19.7, 8, 9, 10 (R.8a)",The precepts of the Lord give joy to the heart.,Mark 1.15,The kingdom of God is near: repent and believe the good news!,458
Ordinary Time,6,Friday,II,,"Psalm 79.1-2, 3-4, 5+8, 9 (R.9b)","For the glory of your name, O Lord, deliver us.",Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",459
Ordinary Time,6,Saturday,II,,"Psalm 69.29+32, 33-34, 35-36 (R.33a)",The Lord listens to the poor.,Matthew 11.25,"Blessed are you, Father, Lord of heaven and earth; you have revealed to little ones the mysteries of the kingdom.",460
Ordinary Time,7,Tuesday,II,,"Psalm 130.1-2, 3-4ab, 7-8 (R.3)","If you, O Lord, laid bare our guilt, who could endure it?",Luke 11.28,Blessed are they who hear the word of God and keep it.,462
Ordinary Time,7,Wednesday,II,,"Psalm 86.2c-4, 5-6, 9-10 (R.15b)","Lord, you are tender and full of love.",Romans 8.15,"You have received the Spirit which makes us God’s children, and in that Spirit we call God our Father.",463
Ordinary Time,7,Thursday,II,,"Psalm 1.1-2, 3, 4+6 (R. Ps 40.5a)",Happy are they who hope in the Lord.,Acts 16.14b,"Open our hearts, O Lord, to listen to the words of your Son.",464
Ordinary Time,7,Friday,II,,"Psalm 9.1-2, 5+15, 7-8 (R.8a)",The Lord will judge the world with justice.,John 12.31b-32,"The prince of this world will now be cast out, and when I am lifted up from the earth, I will draw all to myself, says the Lord.",465
Ordinary Time,7,Saturday,II,,"Psalm 97.1-2, 5-6, 11-12 (R.12a)",Let the just rejoice in the Lord.,Luke 11.28,Blessed are they who hear the word of God and keep it.,466
Ordinary Time,8,Monday,II,,"Psalm 98.1, 2-3ab, 3cd-4 (R.2a)",The Lord has made known his salvation.,Psalm 95.8,"If today you hear God’s voice, harden not your hearts.",467
Ordinary Time,8,Tuesday,II,,"Psalm 19.1-2, 3-4 (R.1a)",The heavens proclaim the glory of God.,Hebrews 4.12,The word of God is living and active; it probes the thoughts and motives of our heart.,468
Ordinary Time,8,Wednesday,II,,"Psalm 62.1-2, 5+7, 8 (R.12b)","Lord, you give back to all according to their works.",John 10.27,"My sheep listen to my voice, says the Lord; I know them, and they follow me.",469
Ordinary Time,8,Thursday,II,,"Psalm 130.1-2, 3-4, 5-6 (R.7bc)","With the Lord there is mercy, and fullness of redemption.",John 14.6,"I am the way, the truth, and the life, says the Lord; no one comes to the Father, except through me.",470
Ordinary Time,8,Friday,II,,"Psalm 32.1-2, 5, 7b+11 (R. see 7)","I turn to you, Lord, in time of trouble, and you fill me with the joy of salvation.",Psalm 33.22,"Lord, let your mercy be on us, as we place our trust in you.",471
